Document,Phrase,RakeVal,SimVal
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,locus,1.6666666666666667,0.08330907672643661
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,pbmcs,1.5,0
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,necs,1.5,0
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,cell,1.5,0.10350311547517776
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,warranted,1.0,0.049046266824007034
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,value,1.0,0.012530318461358547
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,tissue,1.0,0.17500048875808716
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,suggests,1.0,0.041627660393714905
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,studied,1.0,0.20383524894714355
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,respectively,1.0,0.08458003401756287
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,research,1.0,0.27731871604919434
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,profiles,1.0,0.015331141650676727
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,p,1.0,0.11820723116397858
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,multi,1.0,0.048057474195957184
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,goal,1.0,0.06500711292028427
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,found,1.0,0.03727259859442711
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,focused,1.0,0.060328997671604156
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,evaluate,1.0,0.08850531280040741
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,epigenome,1.0,0.2085411250591278
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,dataset,1.0,0.1345919519662857
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,curve,1.0,-0.04778170958161354
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,context,1.0,0.04743277281522751
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,compare,1.0,0.09237030148506165
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,classifiers,1.0,0.01899723708629608
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,auc,1.0,-0.016484811902046204
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,area,1.0,0.1299571692943573
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,aecs,1.0,0
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,aec,1.0,0
Comparing DNA methylation profiles across different tissues associated with the diagnosis of pediatric asthma.,additionally,1.0,0.012068133801221848
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,automatically detect nocturnal hypoglycemia using,22.666666666666668,0.07286923974752427
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,visualisation method enabling clinicians,16.0,0.15729086908201376
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,tight glucose monitoring reduces,15.5,0.10141230933368206
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,raw ecg signal recorded,14.0,0.08821557089686394
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,blood glucose levels,9.5,0.12890821943680444
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,xxx consecutive days,9.0,-0.007747483129302661
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,previous studies based,9.0,0.12067770461241405
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,monitored xxx hours,9.0,0.05900219144920508
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,crucial diabetic patients,8.0,0.2570076634486516
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,ecg signal,6.0,0.18263478577136993
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,diabetic patients,5.0,0.3626551181077957
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,hypoglycemia affects,4.666666666666666,0.10820268839597702
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,wearable devices,4.0,0.17093516886234283
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,subjects failed,4.0,0.06553647574037313
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,strong inter,4.0,0.060590051114559174
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,specific conditions,4.0,0.06827175989747047
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,significantly associated,4.0,0.10379760712385178
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,results advance,4.0,0.0595612283796072
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,learning methods,4.0,0.026072733104228973
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,intelligibility problem,4.0,0.04237242182716727
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,hypoglycemic event,4.0,0.09281031414866447
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,healthy subjects,4.0,0.1198251061141491
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,healthy individuals,4.0,0.07825295999646187
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,"g .,",4.0,0.02275453880429268
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,deploy electrocardiogram,4.0,0.17002745997160673
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,artificial intelligence,4.0,0.1279079094529152
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,subject heterogeneity,3.5,0.08142948150634766
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,hypoglycemia,2.6666666666666665,0.166548490524292
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,subject,1.5,0.022654160857200623
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,wave,1.0,0.00466490164399147
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,visualise,1.0,0
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,tracking,1.0,0.03154240548610687
Precision Medicine and Artificial Intelligence: A Pilot Study on Deep Learning for Hypoglycemic Events Detection based on ECG.,time,1.0,0.05442593991756439
